row_id,source_file,source_file_sha256,source_sheet,source_excel_row,duplicate_row_ids,waveform_sha256,exact_record_sha256,condition_group,regression_outer_fold,oof_model_id,full_model_id,material,temperature_C,frequency_Hz,waveform,b_m_T,energy_proxy_Hz_T,feature_schema_sha256,q4_fold_models_artifact_sha256,q4_full_model_artifact_sha256,config_sha256
附件一（训练集）.xlsx|材料1|2264,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,2264,附件一（训练集）.xlsx|材料1|2264,871BCE98303B616D8FD5F9BB2032BCCF94404C7E590C9F7C579D1DCB3F5420F3,00EB86F680C848870D600089D17E0A3D6FD0F3031E0385DEF70DB5C7AF564D1D,材料1|90|三角波|48|-7,0,q4-ridge-fold-0,q4-ridge-full,材料1,90,70800,三角波,0.217778754,15418.7357832,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1870,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1870,附件一（训练集）.xlsx|材料4|1870,875DEE0EDEC57038CAFE058EA2333EBE77E6AEE473284C0D419F9A67BE90E1E5,00EBF8A9FE8D07B34C20AB849785D8301B0EEC11B8BFE008BF585BCF9F91E733,材料4|90|三角波|49|-16,2,q4-ridge-fold-2,q4-ridge-full,材料4,90,79440,三角波,0.027831621,2210.94397224,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|130,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,130,附件一（训练集）.xlsx|材料4|130,82F5C95FDB74747F4550FD2BE202FD32389EE4E228A2461CC0701E7E9EC0DE3B,00EE36B66C2FB1D8F41428E9362DD220F1CBA6F49132D2624A5E2210B8A63F64,材料4|25|正弦波|52|-20,1,q4-ridge-fold-1,q4-ridge-full,材料4,25,199500,正弦波,0.011340074,2262.344763,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|2897,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,2897,附件一（训练集）.xlsx|材料3|2897,3BE33BFB8D45AE9627DDB6061F37530DB87A46B77E1625B3553BEF7D9CD2753C,00FE7FCB125CB3A9E7BCC764F071054AB2E7AEE12DBCE4F7BE09F6169484F26C,材料3|70|梯形波|47|-10,1,q4-ridge-fold-1,q4-ridge-full,材料3,70,63060,梯形波,0.12441286,7845.4749516,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|2048,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,2048,附件一（训练集）.xlsx|材料4|2048,370670335B5A152D10762C3F2F9ED461C0EEFEE7AFD07F83E8F0D9EC239EA4FF,010329AF9AA37164DE84B7C64F690691E5EE0951721C31E38B6A83B179AB8104,材料4|25|三角波|52|-16,4,q4-ridge-fold-4,q4-ridge-full,材料4,25,158730,三角波,0.027806631,4413.74653863,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|1889,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,1889,附件一（训练集）.xlsx|材料3|1889,64966579C39A768E9E8A578570B9F5FA654FEA9E5479080892D17A59DD27F541,0104B1A961679EBBA76BAC03D7954FF9BF3E1E6C52C29226DA40DE1AE0EE7DFB,材料3|90|三角波|49|-11,1,q4-ridge-fold-1,q4-ridge-full,材料3,90,99900,三角波,0.097986491,9788.8504509,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|962,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,962,附件一（训练集）.xlsx|材料3|962,74D648ABEBA7CFC0652D5997391C494CEBE443AF92EF2E01995ABAF1CDFB9719,0104C7A495731C73329D18BDD9E60C48612B3486E623AE2FA39AAD1FC953692C,材料3|25|正弦波|46|-14,2,q4-ridge-fold-2,q4-ridge-full,材料3,25,50020,正弦波,0.040594657,2030.54474314,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|244,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,244,附件一（训练集）.xlsx|材料1|244,3752E76D254FB416E93ADC0F4FD2548B7D3CC1A482379B6EDF3370ACB4A93AF1,0108BD3C61C2B9371325F2B8A6253D94E09A4A11C8A9544D6ED8D59AE44A2FAA,材料1|25|正弦波|53|-18,1,q4-ridge-fold-1,q4-ridge-full,材料1,25,251170,正弦波,0.017598874,4420.30918258,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|622,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,622,附件一（训练集）.xlsx|材料1|622,18F6B337164D628751DDA272A6AF0569352F1518A2C63141AD6DFAE16FC9D4B1,0111B5BD5D5CBE375E21353A138264CC325BB9BB07D8924494F428E4789030DA,材料1|70|正弦波|49|-14,3,q4-ridge-fold-3,q4-ridge-full,材料1,70,99950,正弦波,0.044143732,4412.1660134,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1274,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1274,附件一（训练集）.xlsx|材料4|1274,49F82EC7B7A20534306FD8D8090CD776881FCC915FF8C1FFA28F6C5CA8B5592F,0127D5582525789AFA191B5F8DC73315EA490A3405310DEC93A02778D1082B3F,材料4|50|三角波|53|-15,1,q4-ridge-fold-1,q4-ridge-full,材料4,50,224180,三角波,0.034630117,7763.37962906,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|1147,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,1147,附件一（训练集）.xlsx|材料2|1147,1A376DCCB2EDEF390FF86FE9437810A61FD8A8F269DB9BCCCA23492EA861C507,013118364B97705D54DDA42274846182DBAC067EBDC2D7BAB11A380F350819AA,材料2|25|三角波|56|-16,0,q4-ridge-fold-0,q4-ridge-full,材料2,25,499980,三角波,0.030696375,15347.5735725,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|2118,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,2118,附件一（训练集）.xlsx|材料1|2118,6E8413413EEA51E9C70045FF369186670F6C42BA1FDE05AC27919E11FACC20BA,01393C052F1F3538AA97E45C1BCAD73816C6B8C441321C136C11B500F8A79797,材料1|90|三角波|52|-9,3,q4-ridge-fold-3,q4-ridge-full,材料1,90,177890,三角波,0.154874776,27550.6739026,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|2617,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,2617,附件一（训练集）.xlsx|材料3|2617,6944F4EAA679B9706A83A9D93306D196FBF3A76989DA1409C6A362ECCCA96561,013BAB90B33BFD538A3E3E1C655CA60F8D3410D146DC5E9B30685C62F0438F7D,材料3|70|三角波|55|-15,2,q4-ridge-fold-2,q4-ridge-full,材料3,70,396820,三角波,0.039101489,15516.252865,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|3251,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,3251,附件一（训练集）.xlsx|材料1|3251,2A151B84F117A29C4EF171F900AD048C430903AC41427CF23C6EDA2F004CB248,013F6CF54238AC71227C0CF5D0808E6FE40F0EBF1531E490747BFF363EC93F4E,材料1|90|梯形波|51|-16,0,q4-ridge-fold-0,q4-ridge-full,材料1,90,125920,梯形波,0.027479871,3460.26535632,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1381,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1381,附件一（训练集）.xlsx|材料4|1381,6F93940E7B9C8C471EB385830708CAA514D0F25FF9AA9884EE47A579E2AA05D5,013FFF9E5A9956A7FAC95243B4BE509C5E131B11EDAA7F35F7C8104CD92D1BE4,材料4|50|三角波|49|-8,4,q4-ridge-fold-4,q4-ridge-full,材料4,50,89200,三角波,0.192872388,17204.2170096,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1871,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1871,附件一（训练集）.xlsx|材料4|1871,77FA5663336620137AE801AB1B9F4877C18E8ADB0C4E6EB700EAA10975FA48E3,01410699423938E0919F45C9D47B0B95D701B7CFC47718ABC1BCE8BFA703D61C,材料4|90|三角波|48|-15,1,q4-ridge-fold-1,q4-ridge-full,材料4,90,79430,三角波,0.039181213,3112.16374859,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|2041,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,2041,附件一（训练集）.xlsx|材料3|2041,AFA44370F4341DE07A8813FF47895B86B8DC5D3E56FD103B7A1C6F3C892B23EA,01438F1B270323120B2E0AD562B890A1D491B3D7CF9FB832459B1794CB5AF006,材料3|25|梯形波|49|-8,4,q4-ridge-fold-4,q4-ridge-full,材料3,25,99980,梯形波,0.194362359,19432.3486528,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|166,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,166,附件一（训练集）.xlsx|材料2|166,3DD1FA31DEF2CA89B8B7273CA1957FC2AA7F8C03A2D7320D8E34830B7062370E,0160693AE0A56567EB74940228806F2451123CD9EEB7550C835B3142CF265822,材料2|50|正弦波|55|-14,0,q4-ridge-fold-0,q4-ridge-full,材料2,50,316230,正弦波,0.048642664,15382.2696367,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|293,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,293,附件一（训练集）.xlsx|材料2|293,C661A4EAED5CC5EAE0865443837FBDD0A1BBB7FC9966EA018F088B075EB20EBF,01609322839F7A3F7CF483A6C5D1EE5709DA83627461C50948C7436665F33628,材料2|90|正弦波|49|-13,0,q4-ridge-fold-0,q4-ridge-full,材料2,90,79460,正弦波,0.061876461,4916.70359106,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|225,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,225,附件一（训练集）.xlsx|材料1|225,C59A766ABFB04280B7CD514467A669CB01EF944DD1E3183EE85D878537B3B238,0166BEB1DDC5CF8590FCD2E3717580ABD6601B29A703C79EE448E3867273843C,材料1|25|正弦波|52|-9,0,q4-ridge-fold-0,q4-ridge-full,材料1,25,199500,正弦波,0.137562928,27443.804136,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|2439,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,2439,附件一（训练集）.xlsx|材料1|2439,635A92E58B71CB8CB147D48B47F61816EF00F74D536F3D1172477334884F160D,0167E5E19ADED71823E4E99EEFA2195FAC340716C60C02D2ACCA8EACC8B209E8,材料1|25|梯形波|49|-10,3,q4-ridge-fold-3,q4-ridge-full,材料1,25,99970,梯形波,0.109765506,10973.2576348,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1144,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1144,附件一（训练集）.xlsx|材料4|1144,036FF2BA2208D225FF5AC4F9CF0C141E04149D9EE7A6B3E637034AF546F551A2,017040F8C963B0FC48B354309C4B846979163C9AA16918967E35CF18874CE71B,材料4|25|三角波|49|-14,2,q4-ridge-fold-2,q4-ridge-full,材料4,25,99910,三角波,0.049504412,4945.98580292,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|3328,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,3328,附件一（训练集）.xlsx|材料1|3328,350DCEDF5E0CA1798F916EFCEF2E84E63A190D334CCA1254FD719EDAC6B14556,0185427788083BED697F0BE4474AA5A88E9CA1A66472F03DA164B68BBBEBEFAB,材料1|90|梯形波|52|-12,3,q4-ridge-fold-3,q4-ridge-full,材料1,90,199190,梯形波,0.077255431,15388.5093009,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|2278,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,2278,附件一（训练集）.xlsx|材料4|2278,29D810D05CD018CD907C7E4A1492460C87B472D0EC1FCCDFE9A1F4527D1E43F7,0189309470EBA7672A1847D4C1CEA2167DDDAF20B639A6466A2181F5E0B1F0ED,材料4|50|梯形波|48|-16,3,q4-ridge-fold-3,q4-ridge-full,材料4,50,70760,梯形波,0.027638944,1955.73167744,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|936,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,936,附件一（训练集）.xlsx|材料3|936,9A12C0574F160756B48D9891FC0461FAC2CBAF33148C2E68501A8ADEA1F10931,01894D31A4C323FE37F1BD08369B423FCD8CB08335DC153B0550A7055EFE4FEA,材料3|25|正弦波|47|-12,4,q4-ridge-fold-4,q4-ridge-full,材料3,25,63020,正弦波,0.06409,4038.9518,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|259,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,259,附件一（训练集）.xlsx|材料1|259,3BE41AFC69255CB19894A3CBF0892C156C8CA8BAB12389BD89B5C4C572328A01,018D1BCABA3C14C7B0CF818B6F829734B65C66BB0B62D85E1F57C662A93C3183,材料1|25|正弦波|54|-20,2,q4-ridge-fold-2,q4-ridge-full,材料1,25,281850,正弦波,0.012429312,3503.2015872,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|3077,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,3077,附件一（训练集）.xlsx|材料1|3077,F430156B9E26728AB70F91EEEADFBF45F325DD63545DB0EEC21E72FF1732C120,018FAF9FE987F600224787D00BBB5D2A0DA682BA4C486E717D4EECCCD41D184F,材料1|70|梯形波|53|-13,1,q4-ridge-fold-1,q4-ridge-full,材料1,70,224200,梯形波,0.055009734,12333.1823628,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|1996,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,1996,附件一（训练集）.xlsx|材料3|1996,A9D35ACD2C12A347D2F0AD0E8DC5F0AE53CF8536FA687FF84287165084098954,01977D635D15F907B94563484E9F5C2E3A2D2FBC1D06C092D281E214A3693905,材料3|90|三角波|56|-20,3,q4-ridge-fold-3,q4-ridge-full,材料3,90,499970,三角波,0.012395919,6197.58762243,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|1449,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1449,附件一（训练集）.xlsx|材料1|1449,370EB550F1358F8E2DD88180792513ED966AD52B251AED97394428B09402ADE0,019F8D7F1C0EB37F44D878EEE754D69DA40DE6038127CCB3F04037833860A9D6,材料1|50|三角波|52|-17,3,q4-ridge-fold-3,q4-ridge-full,材料1,50,158750,三角波,0.022429129,3560.62422875,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|395,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,395,附件一（训练集）.xlsx|材料4|395,DCE7A98865B77354D3FB63991B20F3EF38728884ACB7A0069688412491D669B4,01A0F06CF8BB4862E380D0FAFF578BEB52D7B73B0109339FBCBAEA0A0E42C932,材料4|50|正弦波|55|-16,3,q4-ridge-fold-3,q4-ridge-full,材料4,50,354820,正弦波,0.03119356,11068.0989592,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
