dataset,scope,position,finite_count,missing_count,nonfinite_count,min,max,mean,std_population
test2,测试集,304,80,0,0,-0.038851163,0.203965209,0.0349062913375,0.033121827005223356
test2,测试集,305,80,0,0,-0.038663945,0.203275135,0.03486508448750002,0.033064564698805275
test2,测试集,306,80,0,0,-0.038475189,0.202583806,0.03481493231249999,0.03299482533013943
test2,测试集,307,80,0,0,-0.038284586,0.201893342,0.034755293425000014,0.0329094189977952
test2,测试集,308,80,0,0,-0.038092086,0.201201371,0.034689355625,0.03281412557834657
test2,测试集,309,80,0,0,-0.037897945,0.200513309,0.03462209126250002,0.032718476279785164
test2,测试集,310,80,0,0,-0.037702286,0.1998264,0.034555135387500005,0.032624176849909085
test2,测试集,311,80,0,0,-0.037505145,0.199143096,0.034488047074999986,0.03253118691309522
test2,测试集,312,80,0,0,-0.03730647,0.198456933,0.03442051431250001,0.032439017189745255
test2,测试集,313,80,0,0,-0.037106245,0.197764107,0.0343529883375,0.03234692491677268
test2,测试集,314,80,0,0,-0.03690465,0.197077609,0.034285301124999994,0.032256291857112714
test2,测试集,315,80,0,0,-0.036701553,0.196389301,0.034217683250000006,0.03216644034570843
test2,测试集,316,80,0,0,-0.036497049,0.195688971,0.034149886962499994,0.03207680461666038
test2,测试集,317,80,0,0,-0.036291427,0.194989434,0.034081977712499996,0.03198838627361185
test2,测试集,318,80,0,0,-0.036084746,0.194294731,0.034014312350000006,0.031900706806650574
test2,测试集,319,80,0,0,-0.035877031,0.193604827,0.03394659257500002,0.03181469211735549
test2,测试集,320,80,0,0,-0.035668067,0.192920395,0.0338787201625,0.03172988863282745
test2,测试集,321,80,0,0,-0.035457658,0.192235794,0.03381046368750002,0.031645764277860325
test2,测试集,322,80,0,0,-0.035245695,0.191548918,0.03374183735000001,0.03156221213228307
test2,测试集,323,80,0,0,-0.035032186,0.19085593,0.033673179525000006,0.03147923450064287
test2,测试集,324,80,0,0,-0.03482,0.190158524,0.03360406628749999,0.031397084279120024
test2,测试集,325,80,0,0,-0.03494,0.189467969,0.033535235675,0.031316278426730314
test2,测试集,326,80,0,0,-0.03506,0.188782447,0.03346617226249999,0.03123690011312963
test2,测试集,327,80,0,0,-0.03518,0.188096364,0.03339691843750001,0.03115849416466092
test2,测试集,328,80,0,0,-0.0353,0.187411273,0.033327543225,0.031081091108948786
test2,测试集,329,80,0,0,-0.03541,0.186728881,0.03325814908750001,0.031004488420381768
test2,测试集,330,80,0,0,-0.03552,0.186045789,0.0331885345875,0.030928778483692913
test2,测试集,331,80,0,0,-0.03564,0.185360777,0.033118669125,0.030854262711295596
test2,测试集,332,80,0,0,-0.03575,0.184677242,0.033048828737499994,0.03078063399896607
test2,测试集,333,80,0,0,-0.03586,0.183992876,0.03297880406250001,0.03070806412524705
test2,测试集,334,80,0,0,-0.03596,0.183308966,0.03290863896249999,0.030636454284812372
test2,测试集,335,80,0,0,-0.03607,0.182628835,0.032838258775,0.030566292796946785
test2,测试集,336,80,0,0,-0.03618,0.181945194,0.0327676893375,0.03049678623607159
test2,测试集,337,80,0,0,-0.03628,0.181251839,0.03269688484999999,0.030427500976959388
test2,测试集,338,80,0,0,-0.03638,0.180561386,0.032626179525,0.030359381656612464
test2,测试集,339,80,0,0,-0.03648,0.179880601,0.032555099125,0.030293058868975726
test2,测试集,340,80,0,0,-0.03658,0.179200979,0.03248401498750001,0.030228060791503236
test2,测试集,341,80,0,0,-0.03668,0.178521872,0.03241283025,0.030164199192505698
test2,测试集,342,80,0,0,-0.03678,0.177843506,0.0323413868125,0.030101412722255437
test2,测试集,343,80,0,0,-0.03687,0.177165973,0.0322698074125,0.030039509003133815
test2,测试集,344,80,0,0,-0.03697,0.17649115,0.0321982288625,0.029979280935026643
test2,测试集,345,80,0,0,-0.03706,0.175810589,0.032126455812499996,0.02991972526120038
test2,测试集,346,80,0,0,-0.03715,0.175125571,0.0320540241125,0.029861000904712935
test2,测试集,347,80,0,0,-0.03724,0.174447225,0.0319814821375,0.02980363551493253
test2,测试集,348,80,0,0,-0.03733,0.173769789,0.03190888530000001,0.029747321875283297
test2,测试集,349,80,0,0,-0.03742,0.173089242,0.03183610206249998,0.02969200313170532
test2,测试集,350,80,0,0,-0.0375,0.17240837,0.031763290237500005,0.029637443456361656
test2,测试集,351,80,0,0,-0.03759,0.171725261,0.03169003658749999,0.02958421506812246
test2,测试集,352,80,0,0,-0.03767,0.171040035,0.03161680036249999,0.029531902726813847
test2,测试集,353,80,0,0,-0.03775,0.17035126,0.031543641987499996,0.029480659019484108
test2,测试集,354,80,0,0,-0.03783,0.169666671,0.03147023218749999,0.029430929480662976
test2,测试集,355,80,0,0,-0.03791,0.168989563,0.031396722,0.029382807636310845
test2,测试集,356,80,0,0,-0.03799,0.1683106,0.0313230327125,0.029335776982275973
test2,测试集,357,80,0,0,-0.03806,0.16763242,0.0312492040875,0.02928983818225362
test2,测试集,358,80,0,0,-0.03814,0.1669563,0.0311750734625,0.02924549900923395
test2,测试集,359,80,0,0,-0.03821,0.166280227,0.031101051087499998,0.029202106532947275
test2,测试集,360,80,0,0,-0.03828,0.165607611,0.031026866062500002,0.029160336155728096
test2,测试集,361,80,0,0,-0.03835,0.164936522,0.030952568037499982,0.02911993848576806
test2,测试集,362,80,0,0,-0.03842,0.164258658,0.030878057900000005,0.029080471194229268
test2,测试集,363,80,0,0,-0.03848,0.163576236,0.03080337042500001,0.02904174329386275
test2,测试集,364,80,0,0,-0.03855,0.162898574,0.030728738425000006,0.029004740659740305
test2,测试集,365,80,0,0,-0.03861,0.162220898,0.030653853487500004,0.028968826530172378
test2,测试集,366,80,0,0,-0.03868,0.161541813,0.0305786749875,0.02893439558857223
test2,测试集,367,80,0,0,-0.03874,0.160868371,0.030503450862499996,0.028901241081334003
test2,测试集,368,80,0,0,-0.0388,0.160199166,0.030427997837500005,0.02886954651921471
test2,测试集,369,80,0,0,-0.03885,0.159530496,0.030352580112500006,0.028838861507565233
test2,测试集,370,80,0,0,-0.03891,0.158859033,0.030276446762500003,0.02880990348698226
test2,测试集,371,80,0,0,-0.03896,0.158179947,0.030200466174999996,0.028781499217571973
test2,测试集,372,80,0,0,-0.03902,0.157497841,0.03012423367499999,0.0287545705886251
test2,测试集,373,80,0,0,-0.03907,0.156815174,0.030047767000000003,0.02872859699820554
test2,测试集,374,80,0,0,-0.03912,0.156138198,0.029971240274999995,0.028704225966769012
test2,测试集,375,80,0,0,-0.03917,0.155466104,0.029894448575000003,0.028681600258337034
test2,测试集,376,80,0,0,-0.03922,0.154790466,0.02981780172500001,0.028660202426502433
test2,测试集,377,80,0,0,-0.03926,0.154112167,0.029740963999999998,0.028639834104063108
test2,测试集,378,80,0,0,-0.03931,0.15343111,0.029663919224999995,0.028620731208736958
test2,测试集,379,80,0,0,-0.03935,0.152745042,0.0295864270125,0.028602481831663563
test2,测试集,380,80,0,0,-0.03939,0.15205769,0.02950874729999999,0.028585600037847658
test2,测试集,381,80,0,0,-0.03943,0.151373856,0.029430967900000014,0.028570134254313515
test2,测试集,382,80,0,0,-0.03947,0.150692575,0.029352672312500012,0.028556120981211804
test2,测试集,383,80,0,0,-0.0395,0.150016803,0.029274490012500015,0.028543336429720574
test2,测试集,384,80,0,0,-0.03954,0.149341152,0.02919595540000001,0.02853214180587202
test2,测试集,385,80,0,0,-0.03957,0.148661973,0.029117268587499995,0.028521665783222714
test2,测试集,386,80,0,0,-0.0396,0.147989518,0.029038194375,0.02851263733854621
test2,测试集,387,80,0,0,-0.03964,0.147317642,0.0289588097625,0.028505029384797105
test2,测试集,388,80,0,0,-0.03966,0.146642591,0.028879121887500005,0.028497921142095036
test2,测试集,389,80,0,0,-0.03969,0.145973439,0.028799188987499995,0.02849240101297848
test2,测试集,390,80,0,0,-0.03972,0.145304179,0.028719034962500008,0.028487902532263173
test2,测试集,391,80,0,0,-0.03974,0.144626482,0.02863831042499999,0.02848385046191937
test2,测试集,392,80,0,0,-0.03976,0.144295561,0.028557267162499993,0.02848067870537504
test2,测试集,393,80,0,0,-0.03979,0.145047681,0.02847523551250002,0.028478460705285747
test2,测试集,394,80,0,0,-0.03981,0.145799329,0.02839279118749999,0.028476411495818657
test2,测试集,395,80,0,0,-0.03982,0.146549632,0.0283096976375,0.028475171386706407
test2,测试集,396,80,0,0,-0.03984,0.147300613,0.02822568753750001,0.02847506438936108
test2,测试集,397,80,0,0,-0.03985,0.148052584,0.0281407054875,0.02847553149906996
test2,测试集,398,80,0,0,-0.03987,0.148803591,0.02805431145,0.02847650995241338
test2,测试集,399,80,0,0,-0.03988,0.1495538,0.027966491862499998,0.028477330918692676
test2,测试集,400,80,0,0,-0.03989,0.150304876,0.0278767149625,0.028477939969907256
test2,测试集,401,80,0,0,-0.0399,0.151056474,0.027784902675000007,0.02847692239238954
test2,测试集,402,80,0,0,-0.03991,0.151808275,0.027690393887499987,0.02847342194804833
test2,测试集,403,80,0,0,-0.03991,0.152556321,0.02759327757499999,0.028466289240673615
test2,测试集,404,80,0,0,-0.03992,0.153279573,0.027492535275,0.028454611869149556
test2,测试集,405,80,0,0,-0.03992,0.15393962,0.02738787874999999,0.02843529175070182
test2,测试集,406,80,0,0,-0.03992,0.154502501,0.02727852325000001,0.02840697206794006
test2,测试集,407,80,0,0,-0.03992,0.154955514,0.027164944412499996,0.02836825164703058
test2,测试集,408,80,0,0,-0.03992,0.155239464,0.027046791912500014,0.02831562242276992
test2,测试集,409,80,0,0,-0.03992,0.155214319,0.02692223025,0.02824179332444715
test2,测试集,410,80,0,0,-0.03992,0.154844571,0.02679140476250001,0.028145542249572605
test2,测试集,411,80,0,0,-0.03991,0.154306351,0.02665725850000001,0.028038159882874326
test2,测试集,412,80,0,0,-0.03991,0.153756168,0.026522579387499995,0.02793029205359437
test2,测试集,413,80,0,0,-0.0399,0.153215475,0.02638836422500001,0.027823248982418607
test2,测试集,414,80,0,0,-0.03989,0.152677146,0.026254161950000004,0.027717188228138314
test2,测试集,415,80,0,0,-0.03988,0.152137846,0.026119733225000014,0.027611712175252122
test2,测试集,416,80,0,0,-0.03987,0.151599496,0.025985596112500002,0.027506887032936307
test2,测试集,417,80,0,0,-0.03985,0.151065478,0.02585159743749999,0.0274026452104121
test2,测试集,418,80,0,0,-0.03984,0.150533563,0.025717404425,0.027299494910995592
test2,测试集,419,80,0,0,-0.03982,0.150000476,0.025583135200000006,0.02719650931344868
test2,测试集,420,80,0,0,-0.0398,0.149468703,0.025448928850000004,0.02709373377356484
test2,测试集,421,80,0,0,-0.03978,0.148939412,0.025314492162500007,0.026991667356070736
test2,测试集,422,80,0,0,-0.03976,0.148410342,0.02518014942500001,0.026890220675214974
test2,测试集,423,80,0,0,-0.03974,0.14788071,0.02504561285,0.026789354067115276
test2,测试集,424,80,0,0,-0.03972,0.147350985,0.024910971062500002,0.02668903507288712
test2,测试集,425,80,0,0,-0.03969,0.146821361,0.02477619577499999,0.026588962665959635
test2,测试集,426,80,0,0,-0.03966,0.146292043,0.024641384725000003,0.026489029540635985
test2,测试集,427,80,0,0,-0.03964,0.145763561,0.024506078012500005,0.02638984250350503
test2,测试集,428,80,0,0,-0.03961,0.145236461,0.024370486900000005,0.026290689067609594
test2,测试集,429,80,0,0,-0.03957,0.144710689,0.024235119,0.02619185975823519
test2,测试集,430,80,0,0,-0.03954,0.144184482,0.024099477000000005,0.026094088893448514
test2,测试集,431,80,0,0,-0.03951,0.143659269,0.023963867425,0.025996966162639596
test2,测试集,432,80,0,0,-0.03947,0.143134764,0.023828334975000004,0.025900450057506075
test2,测试集,433,80,0,0,-0.03943,0.142610041,0.023692824937499992,0.025804490666830104
test2,测试集,434,80,0,0,-0.03939,0.142085948,0.0235570670125,0.02570909886743878
test2,测试集,435,80,0,0,-0.03935,0.141561471,0.023421176875000005,0.025613884216089886
test2,测试集,436,80,0,0,-0.03931,0.141036287,0.023285174037499995,0.0255190983783508
test2,测试集,437,80,0,0,-0.03927,0.140511302,0.023149241962500004,0.025425463335226297
test2,测试集,438,80,0,0,-0.03922,0.139987206,0.023013454587500003,0.025332347222929714
test2,测试集,439,80,0,0,-0.03917,0.139463295,0.02287710713750001,0.02523947335152114
test2,测试集,440,80,0,0,-0.03913,0.138939448,0.022740568574999995,0.02514714865318764
test2,测试集,441,80,0,0,-0.03908,0.138416031,0.022604063262499995,0.025055214164050495
test2,测试集,442,80,0,0,-0.03903,0.137892924,0.0224678479,0.024963956665158982
test2,测试集,443,80,0,0,-0.03897,0.137370538,0.022331571449999997,0.024872974071354234
test2,测试集,444,80,0,0,-0.03892,0.136847622,0.022195086174999996,0.024782660035308574
test2,测试集,445,80,0,0,-0.03886,0.13632503,0.022058390075000007,0.024692692385430252
test2,测试集,446,80,0,0,-0.03881,0.135803381,0.021921381262499998,0.024603630692736456
test2,测试集,447,80,0,0,-0.03875,0.135281266,0.021784493549999995,0.02451483861331714
test2,测试集,448,80,0,0,-0.03869,0.134758772,0.02164736922499999,0.024426649009488502
test2,测试集,449,80,0,0,-0.03863,0.134235114,0.021510254937499994,0.02433910868089
test2,测试集,450,80,0,0,-0.03856,0.133711378,0.021373234550000002,0.024252101035264144
test2,测试集,451,80,0,0,-0.0385,0.13318889,0.021236043862499998,0.024166048650626253
test2,测试集,452,80,0,0,-0.03843,0.132666979,0.021098772549999992,0.024080393402318195
test2,测试集,453,80,0,0,-0.03837,0.132145033,0.0209613488625,0.02399544882141386
test2,测试集,454,80,0,0,-0.0383,0.131624037,0.020823891199999996,0.02391076700955919
test2,测试集,455,80,0,0,-0.03823,0.131103948,0.020686397362499997,0.023826913196594697
test2,测试集,456,80,0,0,-0.03815,0.130583763,0.020548818749999996,0.023743484242150188
test2,测试集,457,80,0,0,-0.03808,0.130063787,0.020411072124999995,0.023660881229013036
test2,测试集,458,80,0,0,-0.038,0.129543814,0.020273292900000003,0.023578519119026534
test2,测试集,459,80,0,0,-0.03793,0.129023326,0.020135069850000003,0.023496939915673167
test2,测试集,460,80,0,0,-0.03785,0.128503194,0.019997183775,0.023415670053119536
test2,测试集,461,80,0,0,-0.03777,0.127984119,0.019859236987500004,0.023335374289714925
test2,测试集,462,80,0,0,-0.03769,0.127464851,0.01972110040000001,0.02325566628522422
test2,测试集,463,80,0,0,-0.03761,0.126945567,0.019582813650000006,0.023176529215738133
test2,测试集,464,80,0,0,-0.03752,0.126426249,0.019444537775,0.023098022286551917
test2,测试集,465,80,0,0,-0.03744,0.125907449,0.0193062109375,0.023020736511119
test2,测试集,466,80,0,0,-0.03735,0.125389121,0.019167810949999996,0.022943765687785986
test2,测试集,467,80,0,0,-0.03726,0.124869974,0.0190293894625,0.022867719385616703
test2,测试集,468,80,0,0,-0.03717,0.12435072,0.0188912774125,0.022792426548472397
test2,测试集,469,80,0,0,-0.03708,0.123832351,0.018752824662500004,0.022717604452654507
test2,测试集,470,80,0,0,-0.03699,0.123314495,0.0186141944375,0.022643120815836942
test2,测试集,471,80,0,0,-0.0369,0.122797114,0.018475473025,0.02256953756444043
test2,测试集,472,80,0,0,-0.03681,0.122279744,0.018336670500000006,0.022496771135587342
test2,测试集,473,80,0,0,-0.03671,0.121761188,0.018197744475000003,0.02242423015903699
test2,测试集,474,80,0,0,-0.03661,0.121243442,0.018058933987499994,0.022352533723800097
test2,测试集,475,80,0,0,-0.03651,0.120727195,0.017919815274999994,0.022281253554474228
test2,测试集,476,80,0,0,-0.03641,0.120210778,0.017781012462500002,0.022210864252800677
test2,测试集,477,80,0,0,-0.03631,0.119693402,0.017642067837500004,0.02214158385315493
test2,测试集,478,80,0,0,-0.03621,0.119175974,0.017503018037500002,0.02207282118201518
test2,测试集,479,80,0,0,-0.03611,0.118658889,0.017363976875,0.02200518184356278
test2,测试集,480,80,0,0,-0.036,0.118142847,0.01722523165,0.02193777534224628
test2,测试集,481,80,0,0,-0.03589,0.11762859,0.017086049487499998,0.021871215605013778
test2,测试集,482,80,0,0,-0.03579,0.117113784,0.016946562475,0.02180552394720511
test2,测试集,483,80,0,0,-0.03568,0.116597252,0.016807031412500003,0.021739945553292214
test2,测试集,484,80,0,0,-0.03557,0.116081448,0.016667496587500004,0.021675106749257794
test2,测试集,485,80,0,0,-0.03545,0.115566577,0.016528153737499995,0.021611066381937143
test2,测试集,486,80,0,0,-0.03534,0.115051359,0.0163885535125,0.021548103887528387
test2,测试集,487,80,0,0,-0.03523,0.114535901,0.016248797900000004,0.021485707663724568
test2,测试集,488,80,0,0,-0.03511,0.114021155,0.016109113725000002,0.021424074411527817
test2,测试集,489,80,0,0,-0.03499,0.113506706,0.0159693394375,0.021363296760916275
test2,测试集,490,80,0,0,-0.03488,0.112991456,0.015829334974999998,0.021303501572901107
test2,测试集,491,80,0,0,-0.03476,0.112476955,0.015689495175,0.02124412062162482
test2,测试集,492,80,0,0,-0.03463,0.111962343,0.015549534137500001,0.021185027837184994
test2,测试集,493,80,0,0,-0.03451,0.111447112,0.015409389137499997,0.02112693729177209
test2,测试集,494,80,0,0,-0.03439,0.110932096,0.015269240750000005,0.021069669657917223
test2,测试集,495,80,0,0,-0.03426,0.110417141,0.015129216249999997,0.021012891446763327
test2,测试集,496,80,0,0,-0.03413,0.109902793,0.014989098162499997,0.02095713932343411
test2,测试集,497,80,0,0,-0.034,0.109388194,0.01484900578749999,0.020902090249404617
test2,测试集,498,80,0,0,-0.03388,0.108873392,0.014708933325000001,0.020847795503739042
test2,测试集,499,80,0,0,-0.03374,0.108359248,0.014568763500000002,0.020793905246352554
test2,测试集,500,80,0,0,-0.03361,0.107845583,0.0144284002875,0.02074133338838199
test2,测试集,501,80,0,0,-0.03348,0.107332197,0.014288110625,0.02068957525819069
